Index,Time,HIGH,LOW,LAST,FIRST
1597,00:00.0,0.86197,0.86073,0.86163,0.86117
1598,00:00.0,0.86208,0.8578,0.85903,0.86168
1599,00:00.0,0.86135,0.85735,0.86131,0.85902
1600,00:00.0,0.86129,0.85763,0.85918,0.86129
1601,00:00.0,0.85967,0.85797,0.85798,0.85916
1602,00:00.0,0.85817,0.85626,0.85656,0.858
1603,00:00.0,0.85815,0.85634,0.85782,0.85655
1604,00:00.0,0.85796,0.85698,0.8573,0.8578
1605,00:00.0,0.85749,0.85628,0.85645,0.85729
1606,00:00.0,0.85676,0.85599,0.8563,0.8565
1607,00:00.0,0.85694,0.85599,0.85614,0.85633
1608,00:00.0,0.85654,0.85537,0.85629,0.85624
1609,00:00.0,0.8577,0.85484,0.85655,
1610,00:00.0,0.85707,0.85497,0.85619,0.85654
1611,00:00.0,0.85736,0.85582,0.85628,0.8562
1612,00:00.0,0.85679,0.85516,0.85579,0.8563
1613,00:00.0,0.85604,0.8543,0.85459,0.85578
1614,00:00.0,0.85623,0.85418,0.8554,0.85457
1615,00:00.0,0.85656,0.85508,0.85599,0.85539
1616,00:00.0,0.85792,0.85576,0.85761,0.85598
1617,00:00.0,0.85947,0.85761,0.85942,0.85762
1618,00:00.0,0.85971,0.85869,0.8596,0.85944
1619,00:00.0,0.86054,0.85928,0.86042,0.85961
1620,00:00.0,0.86058,0.85923,0.85984,0.86043
1621,00:00.0,0.85989,0.85831,0.85943,0.85982
1622,00:00.0,0.86568,0.85684,0.85952,0.85945
1623,00:00.0,0.86383,0.85915,0.86275,0.85953
1624,00:00.0,0.86314,0.86085,0.86117,0.86276
1625,00:00.0,0.86224,0.86082,0.86204,0.86116
1626,00:00.0,0.86315,0.86201,0.86262,0.86202
1627,00:00.0,0.866,0.86241,0.86431,0.86261
1628,00:00.0,0.86447,0.86302,0.86378,0.86432
1629,00:00.0,0.86497,0.86323,0.86345,0.86379
1630,00:00.0,0.86407,0.86342,0.86407,0.86344
1631,00:00.0,,,,
1632,00:00.0,,,,
1633,00:00.0,,,,
1634,00:00.0,,,,
1635,00:00.0,,,,
1636,00:00.0,,,,
1637,00:00.0,,,,
1638,00:00.0,,,,
1639,00:00.0,,,,
1640,00:00.0,,,,
1641,00:00.0,,,,
1642,00:00.0,,,,
1643,00:00.0,,,,
1644,00:00.0,,,,
1645,00:00.0,,,,
1646,00:00.0,,,,
1647,00:00.0,,,,
1648,00:00.0,,,,
1649,00:00.0,,,,
1650,00:00.0,,,,
1651,00:00.0,,,,
1652,00:00.0,,,,
1653,00:00.0,,,,
1654,00:00.0,,,,
1655,00:00.0,,,,
1656,00:00.0,,,,
1657,00:00.0,,,,
1658,00:00.0,,,,
1659,00:00.0,,,,
1660,00:00.0,,,,
1661,00:00.0,,,,
1662,00:00.0,,,,
1663,00:00.0,,,,
1664,00:00.0,,,,
1665,00:00.0,,,,
1666,00:00.0,,,,
1667,00:00.0,,,,
1668,00:00.0,,,,
1669,00:00.0,,,,
1670,00:00.0,,,,
1671,00:00.0,,,,
1672,00:00.0,,,,
1673,00:00.0,,,,
1674,00:00.0,,,,
1675,00:00.0,0.86705,0.86502,0.86662,
1676,00:00.0,0.86794,0.86622,0.86721,0.86672
1677,00:00.0,0.86759,0.86624,0.86694,0.86731
1678,00:00.0,0.86692,0.86512,0.8657,0.86692
1679,00:00.0,0.86559,0.8644,0.86458,0.86559
1680,00:00.0,0.86559,0.86424,0.86438,0.86441
1681,00:00.0,,,,
1682,00:00.0,0.86725,0.86476,0.86721,
1683,00:00.0,0.86837,0.86654,0.86669,0.86723
1684,00:00.0,0.86779,0.86632,0.8673,0.8667
1685,00:00.0,0.86769,0.86709,0.86719,0.86731
1686,00:00.0,0.86821,0.86681,0.8675,0.86721
1687,00:00.0,0.86837,0.86657,0.86672,0.86748
1688,00:00.0,0.86806,0.86592,0.86738,0.86673
1689,00:00.0,0.86755,0.86678,0.86712,0.86737
1690,00:00.0,0.86836,0.86702,0.8679,0.86713
1691,00:00.0,0.86813,0.86693,0.86791,0.86789
1692,00:00.0,0.86803,0.86574,0.86632,0.86793
1693,00:00.0,0.86693,0.86623,0.86681,0.86634
1694,00:00.0,0.86695,0.86581,0.86644,0.86682
1695,00:00.0,0.86642,0.86419,0.86452,0.86642
1696,00:00.0,0.86488,0.86315,0.86423,0.86451
1697,00:00.0,0.86431,0.86238,0.86254,0.86424
1698,00:00.0,0.86328,0.86226,0.86274,0.86255
1699,00:00.0,0.86301,0.86203,0.86262,0.86276
1700,00:00.0,0.86263,0.86098,0.86164,0.86261
1701,00:00.0,0.86187,0.86113,0.86179,0.86165
1702,00:00.0,0.8626,0.86163,0.86254,0.86174
1703,00:00.0,0.86279,0.86224,0.86243,0.86246
1704,00:00.0,0.86354,0.86233,0.8626,0.86247
1705,00:00.0,0.86415,0.86159,0.86394,
1706,00:00.0,0.86515,0.86363,0.86435,0.86392
1707,00:00.0,0.86501,0.864,0.86462,0.86436
1708,00:00.0,0.86546,0.86371,0.86379,0.86463
1709,00:00.0,0.86436,0.86172,0.86214,0.8638
1710,00:00.0,0.86363,0.86162,0.86354,0.86213
1711,00:00.0,0.86353,0.86098,0.86129,0.86353
1712,00:00.0,0.86247,0.86012,0.86055,0.8613
1713,00:00.0,0.86103,0.8592,0.85971,0.86056
1714,00:00.0,0.86141,0.85933,0.8607,0.85972
1715,00:00.0,0.86169,0.8604,0.86145,0.86072
1716,00:00.0,0.86407,0.86142,0.86328,0.86147
1717,00:00.0,0.8642,0.86316,0.86326,0.86329
1718,00:00.0,0.8662,0.86309,0.86447,0.86328
1719,00:00.0,0.86588,0.86438,0.86478,0.86448
1720,00:00.0,0.86603,0.86392,0.86601,0.86477
1721,00:00.0,0.86857,0.86559,0.86761,0.86599
1722,00:00.0,0.86805,0.86668,0.86751,0.86762
1723,00:00.0,0.87003,0.8672,0.86912,0.86753
1724,00:00.0,0.87206,0.86902,0.87022,0.86913
1725,00:00.0,0.87077,0.86966,0.86981,0.87023
1726,00:00.0,0.87056,0.86846,0.86903,0.86983
1727,00:00.0,0.87025,0.86869,0.86939,0.86894
1728,00:00.0,0.87073,0.86899,0.87052,0.86938
1729,00:00.0,0.87096,0.86774,0.86818,
1730,00:00.0,0.8696,0.86812,0.8686,0.86819
1731,00:00.0,0.87027,0.8685,0.86905,0.86861
1732,00:00.0,0.86954,0.86838,0.86838,0.86903
1733,00:00.0,0.86868,0.86664,0.86752,0.86839
1734,00:00.0,0.8696,0.86736,0.86859,0.86751
1735,00:00.0,0.86989,0.86856,0.86893,0.86861
1736,00:00.0,0.87215,0.86863,0.87159,0.86892
1737,00:00.0,0.87166,0.86993,0.87033,0.87158
1738,00:00.0,0.87055,0.86878,0.87035,0.87035
1739,00:00.0,0.87301,0.87025,0.87192,0.87034
1740,00:00.0,0.87299,0.87103,0.87142,0.87191
1741,00:00.0,0.87178,0.87063,0.87083,0.87141
1742,00:00.0,0.87256,0.87049,0.87151,0.87084
1743,00:00.0,0.87234,0.87086,0.87215,0.87152
1744,00:00.0,0.87476,0.87214,0.87345,0.87216
1745,00:00.0,0.87401,0.87315,0.8735,0.87344
1746,00:00.0,0.87399,0.87216,0.87216,0.87351
1747,00:00.0,0.87278,0.8708,0.87126,0.87217
1748,00:00.0,0.87173,0.87067,0.87165,0.87128
1749,00:00.0,0.87212,0.87133,0.87187,0.87166
1750,00:00.0,0.873,0.87158,0.87224,0.87186
1751,00:00.0,0.87266,0.87114,0.87127,
1752,00:00.0,0.87235,0.87082,0.87104,0.87133
1753,00:00.0,0.87218,0.87102,0.87142,
1754,00:00.0,0.87295,0.87116,0.87283,0.87141
1755,00:00.0,0.8736,0.86731,0.86989,0.87282
1756,00:00.0,0.87074,0.86888,0.87016,0.86987
1757,00:00.0,0.87064,0.86932,0.87023,0.87018
1758,00:00.0,0.87106,0.86855,0.87023,0.87022
1759,00:00.0,0.87206,0.86984,0.87035,0.87022
1760,00:00.0,0.87131,0.86993,0.87091,0.87033
1761,00:00.0,0.87448,0.87089,0.87412,0.8709
1762,00:00.0,0.87504,0.87361,0.87443,0.87413
1763,00:00.0,0.87688,0.87443,0.87581,0.87445
1764,00:00.0,0.87598,0.87423,0.87424,0.87582
1765,00:00.0,0.87563,0.87373,0.87485,0.87426
1766,00:00.0,0.87569,0.8735,0.87392,0.87486
1767,00:00.0,0.87465,0.87373,0.87412,0.87393
1768,00:00.0,0.87482,0.87332,0.87391,0.87409
1769,00:00.0,0.87443,0.87249,0.87301,0.87392
1770,00:00.0,0.87309,0.87161,0.87184,0.873
1771,00:00.0,0.87233,0.87098,0.87184,0.87186
1772,00:00.0,0.87259,0.87177,0.87248,0.87185
1773,00:00.0,0.87253,0.8714,0.87167,0.87243
1774,00:00.0,0.87274,0.87154,0.87274,0.87168
1775,00:00.0,0.87275,0.87106,0.87116,0.87271
1776,00:00.0,0.87162,0.87047,0.8707,0.87114
1777,00:00.0,0.8717,0.86919,0.86964,
1778,00:00.0,0.87131,0.86946,0.87071,0.86966
1779,00:00.0,0.87097,0.86917,0.86932,0.87072
1780,00:00.0,0.86989,0.86868,0.86912,0.86933
1781,00:00.0,0.86994,0.86879,0.86919,0.86914
1782,00:00.0,0.86923,0.86775,0.86853,0.86918
1783,00:00.0,0.86915,0.86794,0.86915,0.86852
1784,00:00.0,0.87031,0.86819,0.8695,0.86914
1785,00:00.0,0.86976,0.86859,0.86923,0.86951
1786,00:00.0,0.87132,0.86914,0.87073,0.86921
1787,00:00.0,0.87183,0.8703,0.87115,0.87071
1788,00:00.0,0.87118,0.86892,0.86942,0.87113
1789,00:00.0,0.86984,0.86837,0.86838,0.86941
1790,00:00.0,0.86908,0.86497,0.86644,0.8684
1791,00:00.0,0.86798,0.86593,0.86692,0.86643
1792,00:00.0,0.87373,0.86683,0.87297,0.86689
1793,00:00.0,0.87448,0.8716,0.87373,0.87298
1794,00:00.0,0.87817,0.87374,0.87428,0.87374
1795,00:00.0,0.87516,0.87421,0.8751,0.87429
1796,00:00.0,0.87671,0.87509,0.87575,0.87509
1797,00:00.0,0.87616,0.87538,0.87596,0.87574
1798,00:00.0,0.87787,0.87501,0.87787,0.87601
1799,00:00.0,,,,
1800,00:00.0,,,,
1801,00:00.0,,,,
1802,00:00.0,,,,
1803,00:00.0,,,,
1804,00:00.0,,,,
1805,00:00.0,,,,
1806,00:00.0,,,,
1807,00:00.0,,,,
1808,00:00.0,,,,
1809,00:00.0,,,,
1810,00:00.0,,,,
1811,00:00.0,,,,
1812,00:00.0,,,,
1813,00:00.0,,,,
1814,00:00.0,,,,
1815,00:00.0,,,,
1816,00:00.0,,,,
1817,00:00.0,,,,
1818,00:00.0,,,,
1819,00:00.0,,,,
1820,00:00.0,,,,
1821,00:00.0,,,,
1822,00:00.0,,,,
1823,00:00.0,,,,
1824,00:00.0,,,,
1825,00:00.0,,,,
1826,00:00.0,,,,
1827,00:00.0,,,,
1828,00:00.0,,,,
1829,00:00.0,,,,
1830,00:00.0,,,,
1831,00:00.0,,,,
1832,00:00.0,,,,
1833,00:00.0,,,,
1834,00:00.0,,,,
1835,00:00.0,,,,
1836,00:00.0,,,,
1837,00:00.0,,,,
1838,00:00.0,,,,
1839,00:00.0,,,,
1840,00:00.0,,,,
1841,00:00.0,,,,
1842,00:00.0,,,,
1843,00:00.0,0.87904,0.87663,0.87753,
1844,00:00.0,0.8777,0.87715,0.87752,0.87765
1845,00:00.0,0.87823,0.8769,0.87786,0.87741
1846,00:00.0,0.87846,0.87758,0.87834,0.8779
1847,00:00.0,0.87835,0.87588,0.87597,0.87828
1848,00:00.0,0.87653,0.87481,0.87531,0.87601
1849,00:00.0,0.87746,0.8749,0.87605,
1850,00:00.0,0.87872,0.87606,0.87776,0.87606
1851,00:00.0,0.8798,0.87746,0.8791,0.87775
1852,00:00.0,0.87957,0.87819,0.87833,0.87911
1853,00:00.0,0.87933,0.87803,0.87886,0.87835
1854,00:00.0,0.87932,0.87841,0.87889,0.87888
1855,00:00.0,0.87898,0.87785,0.8781,0.87887
1856,00:00.0,0.87812,0.87644,0.87709,0.87811
1857,00:00.0,0.87722,0.87582,0.87587,0.8771
1858,00:00.0,0.87589,0.8728,0.87295,0.87588
1859,00:00.0,0.87329,0.87214,0.87297,0.87292
1860,00:00.0,0.87388,0.87289,0.87318,0.87296
1861,00:00.0,0.87354,0.87243,0.87319,0.87315
1862,00:00.0,0.87378,0.87221,0.8727,0.87324
1863,00:00.0,0.87293,0.86998,0.87035,0.87271
1864,00:00.0,0.87146,0.86965,0.87139,0.87034
1865,00:00.0,0.87229,0.87119,0.87172,0.87138
1866,00:00.0,0.87231,0.87119,0.87119,0.87173
1867,00:00.0,0.87184,0.87112,0.87145,0.87118
1868,00:00.0,0.87169,0.87094,0.87096,0.8715
1869,00:00.0,0.87169,0.87079,0.87109,0.87097
1870,00:00.0,0.87169,0.87098,0.87106,0.87104
1871,00:00.0,0.87192,0.87004,0.87014,0.87105
1872,00:00.0,0.87114,0.8699,0.87088,0.87004
1873,00:00.0,0.87266,0.87047,0.87247,
1874,00:00.0,0.87259,0.87102,0.87199,0.87246
1875,00:00.0,0.87348,0.87201,0.87295,0.87201
1876,00:00.0,0.87304,0.87204,0.8723,0.87297
1877,00:00.0,0.87271,0.87203,0.8722,0.87232
1878,00:00.0,0.87248,0.87174,0.87199,0.87224
1879,00:00.0,0.87218,0.87136,0.8718,0.872
1880,00:00.0,0.87359,0.87183,0.87245,0.87185
1881,00:00.0,0.87486,0.87156,0.87474,0.87246
1882,00:00.0,0.87473,0.87085,0.87104,0.87473
1883,00:00.0,0.87176,0.86836,0.87067,0.87105
1884,00:00.0,0.87215,0.87063,0.87184,0.87066
1885,00:00.0,0.87194,0.87058,0.8711,0.87185
1886,00:00.0,0.87387,0.8709,0.87295,0.87108
1887,00:00.0,0.87326,0.87166,0.87264,0.87296
1888,00:00.0,0.87336,0.87156,0.8731,0.87254
1889,00:00.0,0.87356,0.87232,0.87254,0.87309
1890,00:00.0,0.87317,0.87247,0.87299,0.87255
1891,00:00.0,0.87342,0.87259,0.87313,0.87294
1892,00:00.0,0.87332,0.87279,0.87309,0.87312
1893,00:00.0,0.87324,0.87254,0.87271,0.8731
1894,00:00.0,0.87295,0.87218,0.8724,0.87272
1895,00:00.0,0.87258,0.87146,0.87206,0.87235
1896,00:00.0,0.8723,0.87081,0.87096,0.87218
1897,00:00.0,0.87117,0.86902,0.86958,
1898,00:00.0,0.86961,0.86728,0.86878,0.86959
1899,00:00.0,0.8691,0.86723,0.8674,0.86877
1900,00:00.0,0.86759,0.86591,0.867,0.86739
1901,00:00.0,0.86721,0.86588,0.86658,0.86699
1902,00:00.0,0.86684,0.86567,0.86652,0.8666
1903,00:00.0,0.86786,0.86625,0.86728,0.86651
1904,00:00.0,0.86766,0.86504,0.86626,0.86727
1905,00:00.0,0.86683,0.86506,0.86516,0.86625
1906,00:00.0,0.86518,0.86233,0.86338,0.86518
1907,00:00.0,0.8648,0.86308,0.86463,0.86339
1908,00:00.0,0.86474,0.86364,0.86437,0.86462
1909,00:00.0,0.86464,0.86296,0.86337,0.86438
1910,00:00.0,0.86556,0.86316,0.86534,0.86336
1911,00:00.0,0.86542,0.86364,0.86374,0.86533
1912,00:00.0,0.86377,0.86151,0.86288,0.86375
1913,00:00.0,0.86378,0.86226,0.86231,0.86287
1914,00:00.0,0.86313,0.86212,0.86242,0.8623
1915,00:00.0,0.86311,0.86187,0.86283,0.86243
1916,00:00.0,0.86608,0.86033,0.86173,0.86282
1917,00:00.0,0.86215,0.86059,0.86153,0.86176
1918,00:00.0,0.86276,0.86134,0.86206,0.86155
1919,00:00.0,0.86268,0.86019,0.86037,
1920,00:00.0,0.86092,0.85949,0.86054,0.86039
1921,00:00.0,0.8614,0.85998,0.86057,
1922,00:00.0,0.86192,0.85875,0.86086,0.86058
1923,00:00.0,0.86178,0.86044,0.86116,0.86087
1924,00:00.0,0.86135,0.85976,0.85999,0.86117
1925,00:00.0,0.86038,0.85846,0.85944,0.85998
1926,00:00.0,0.85965,0.85869,0.85932,0.85942
1927,00:00.0,0.86018,0.85877,0.85938,0.85933
1928,00:00.0,0.85948,0.85675,0.85792,0.85937
1929,00:00.0,0.86096,0.85765,0.85928,0.85791
1930,00:00.0,0.85998,0.85777,0.8598,0.85927
1931,00:00.0,0.86155,0.85944,0.86155,0.85981
1932,00:00.0,0.86206,0.86094,0.86155,0.86156
1933,00:00.0,0.86245,0.86095,0.86158,0.86154
1934,00:00.0,0.86239,0.85923,0.86096,0.86157
1935,00:00.0,0.86271,0.86035,0.86258,0.86098
1936,00:00.0,0.86355,0.86027,0.8624,0.86263
1937,00:00.0,0.86285,0.8605,0.86099,0.86238
1938,00:00.0,0.86191,0.86099,0.86188,0.861
1939,00:00.0,0.86416,0.8618,0.86389,0.86189
1940,00:00.0,0.86423,0.86325,0.86378,0.8639
1941,00:00.0,0.86378,0.86297,0.86298,0.86373
1942,00:00.0,0.86349,0.86239,0.86257,0.86303
1943,00:00.0,0.86306,0.8619,0.86204,0.86264
1944,00:00.0,0.86241,0.86154,0.86219,0.86205
1945,00:00.0,0.86346,0.86209,0.86223,
1946,00:00.0,0.86505,0.86224,0.86467,0.86224
1947,00:00.0,0.86537,0.86329,0.86355,0.86468
1948,00:00.0,0.86422,0.86319,0.8638,0.86356
1949,00:00.0,0.86504,0.86334,0.8634,0.86379
1950,00:00.0,0.86469,0.86305,0.8632,0.86339
1951,00:00.0,0.86375,0.86223,0.86285,0.86321
1952,00:00.0,0.86392,0.86232,0.86362,0.86286
1953,00:00.0,0.86446,0.86084,0.86085,0.86363
1954,00:00.0,0.86419,0.86071,0.86314,0.86084
1955,00:00.0,0.87253,0.86248,0.86844,0.86315
1956,00:00.0,0.87118,0.86845,0.87006,0.86846
1957,00:00.0,0.87139,0.87002,0.87081,0.87005
1958,00:00.0,0.87205,0.8695,0.86962,0.87082
1959,00:00.0,0.87046,0.86862,0.86862,0.86961
1960,00:00.0,0.87008,0.86837,0.86841,0.86863
1961,00:00.0,0.86893,0.86711,0.86743,0.86842
1962,00:00.0,0.8681,0.8666,0.86808,0.86744
1963,00:00.0,0.86818,0.86717,0.8672,0.86806
1964,00:00.0,0.86745,0.86617,0.86622,0.86721
1965,00:00.0,0.86709,0.86625,0.867,0.86625
1966,00:00.0,0.86794,0.8667,0.86755,0.86701
1967,00:00.0,,,,
1968,00:00.0,,,,
1969,00:00.0,,,,
1970,00:00.0,,,,
1971,00:00.0,,,,
1972,00:00.0,,,,
1973,00:00.0,,,,
1974,00:00.0,,,,
1975,00:00.0,,,,
1976,00:00.0,,,,
1977,00:00.0,,,,
1978,00:00.0,,,,
1979,00:00.0,,,,
1980,00:00.0,,,,
1981,00:00.0,,,,
1982,00:00.0,,,,
1983,00:00.0,,,,
1984,00:00.0,,,,
1985,00:00.0,,,,
1986,00:00.0,,,,
1987,00:00.0,,,,
1988,00:00.0,,,,
1989,00:00.0,,,,
1990,00:00.0,,,,
1991,00:00.0,,,,
1992,00:00.0,,,,
1993,00:00.0,,,,
1994,00:00.0,,,,
1995,00:00.0,,,,
1996,00:00.0,,,,
1997,00:00.0,,,,
1998,00:00.0,,,,
1999,00:00.0,,,,
2000,00:00.0,,,,
2001,00:00.0,,,,
2002,00:00.0,,,,
2003,00:00.0,,,,
2004,00:00.0,,,,
2005,00:00.0,,,,
2006,00:00.0,,,,
2007,00:00.0,,,,
2008,00:00.0,,,,
2009,00:00.0,,,,
2010,00:00.0,,,,
2011,00:00.0,0.86823,0.86722,0.86722,
2012,00:00.0,0.86789,0.86702,0.86779,0.86723
2013,00:00.0,0.86918,0.86749,0.86778,0.8677
2014,00:00.0,0.86919,0.86788,0.8683,0.86798
2015,00:00.0,0.86851,0.86702,0.86702,0.86829
2016,00:00.0,0.86888,0.86695,0.86806,0.86695
2017,00:00.0,0.86959,0.86795,0.869,
2018,00:00.0,0.86959,0.86795,0.86949,0.86904
2019,00:00.0,0.87015,0.86881,0.86943,0.86954
2020,00:00.0,0.86987,0.86847,0.86851,0.86942
2021,00:00.0,0.86901,0.86821,0.86874,0.86846
2022,00:00.0,0.86905,0.86834,0.86843,0.86875
2023,00:00.0,0.86878,0.86814,0.86849,0.86842
2024,00:00.0,0.8685,0.86678,0.86715,0.86844
2025,00:00.0,0.86759,0.86482,0.86483,0.86714
2026,00:00.0,0.86542,0.86347,0.86469,0.86482
2027,00:00.0,0.86477,0.86383,0.86473,0.86468
2028,00:00.0,0.86494,0.86364,0.86403,0.86478
2029,00:00.0,0.86425,0.86233,0.86254,0.86402
2030,00:00.0,0.86328,0.86242,0.86303,0.86253
2031,00:00.0,0.86346,0.86132,0.8624,0.86305
2032,00:00.0,0.86341,0.86143,0.86161,0.86239
2033,00:00.0,0.86255,0.86149,0.86153,0.86163
2034,00:00.0,0.86154,0.86029,0.86133,0.86154
2035,00:00.0,0.86195,0.86101,0.86108,0.86131
2036,00:00.0,0.8614,0.8609,0.86101,0.86107
2037,00:00.0,0.86216,0.86095,0.8614,0.86099
2038,00:00.0,0.86239,0.86115,0.8621,0.86135
2039,00:00.0,0.86257,0.86136,0.86144,
2040,00:00.0,0.86215,0.85914,0.86023,0.86134
2041,00:00.0,0.86147,0.86011,0.86094,
2042,00:00.0,0.86196,0.85881,0.85997,0.86095
2043,00:00.0,0.86062,0.8572,0.85768,0.85995
2044,00:00.0,0.85873,0.85707,0.85793,0.85766
2045,00:00.0,0.86013,0.85763,0.85928,0.85794
2046,00:00.0,0.86092,0.85923,0.86051,0.85929
2047,00:00.0,0.86049,0.85962,0.8599,0.86049
2048,00:00.0,0.86076,0.85648,0.85781,0.85991
2049,00:00.0,0.85817,0.85499,0.85614,0.85779
2050,00:00.0,0.8562,0.85239,0.85404,0.85616
2051,00:00.0,0.85498,0.85378,0.85495,0.85403
2052,00:00.0,0.8553,0.85348,0.85377,0.85496
2053,00:00.0,0.85461,0.85286,0.85348,0.85376
2054,00:00.0,0.85372,0.85145,0.85261,0.85346
2055,00:00.0,0.85527,0.85198,0.854,0.85264
2056,00:00.0,0.85496,0.85171,0.85394,0.85402
2057,00:00.0,0.8546,0.85187,0.85216,0.85396
2058,00:00.0,0.85306,0.85188,0.85239,0.85217
2059,00:00.0,0.85369,0.85224,0.85354,0.85237
2060,00:00.0,0.85379,0.85194,0.85225,0.85355
2061,00:00.0,0.8535,0.85209,0.85315,0.85224
2062,00:00.0,0.85366,0.85278,0.85354,0.85316
2063,00:00.0,0.85413,0.85269,0.85347,0.85349
2064,00:00.0,0.85645,0.85323,0.85594,0.85348
2065,00:00.0,0.85591,0.85414,0.85482,
2066,00:00.0,0.85545,0.85417,0.85434,0.85483
2067,00:00.0,0.85457,0.85296,0.85385,0.85435
2068,00:00.0,0.85495,0.85378,0.85392,0.85384
2069,00:00.0,0.8543,0.85328,0.85377,0.85391
2070,00:00.0,0.85472,0.8533,0.85413,0.85378
2071,00:00.0,0.85594,0.854,0.85478,0.85414
2072,00:00.0,0.8567,0.85453,0.85503,0.85477
2073,00:00.0,0.85567,0.85011,0.85059,0.85502
2074,00:00.0,0.85119,0.84808,0.84971,0.85061
2075,00:00.0,0.85042,0.84857,0.85027,0.84972
2076,00:00.0,0.85073,0.84942,0.85069,0.85026
2077,00:00.0,0.85165,0.85019,0.8514,0.85068
2078,00:00.0,0.85318,0.85028,0.85088,0.85138
2079,00:00.0,0.85204,0.85037,0.85193,0.85092
2080,00:00.0,0.85419,0.85128,0.85403,0.85189
2081,00:00.0,0.85409,0.8531,0.85348,0.85402
2082,00:00.0,0.85377,0.85324,0.85373,0.85349
2083,00:00.0,0.85552,0.85374,0.85456,0.85374
2084,00:00.0,0.8555,0.85413,0.85542,0.85454
2085,00:00.0,0.85568,0.85497,0.8552,0.85541
2086,00:00.0,0.85589,0.85473,0.85548,0.85521
2087,00:00.0,0.85575,0.85403,0.85414,0.85543
2088,00:00.0,0.85418,0.85308,0.85323,0.85416
2089,00:00.0,0.85673,0.85308,0.85509,
2090,00:00.0,0.8561,0.85454,0.85569,0.8551
2091,00:00.0,0.85859,0.8557,0.85675,0.8557
2092,00:00.0,0.85892,0.85654,0.85863,0.85676
2093,00:00.0,0.8606,0.85824,0.86,0.85864
2094,00:00.0,0.86002,0.85818,0.85853,0.85999
2095,00:00.0,0.85945,0.85816,0.85899,0.85854
2096,00:00.0,0.86164,0.85905,0.86102,0.85905
2097,00:00.0,0.86101,0.85756,0.85816,0.86101
2098,00:00.0,0.85868,0.8574,0.85781,0.85817
2099,00:00.0,0.85785,0.85621,0.8565,0.8578
2100,00:00.0,0.85743,0.856,0.85707,0.85651
2101,00:00.0,0.85778,0.85681,0.8574,0.85708
2102,00:00.0,0.85775,0.85623,0.85655,0.85738
2103,00:00.0,0.85741,0.85552,0.85558,0.85656
2104,00:00.0,0.85618,0.8543,0.855,0.85559
2105,00:00.0,0.85547,0.85369,0.85482,0.85501
2106,00:00.0,0.85522,0.85453,0.85485,0.85484
2107,00:00.0,0.85534,0.85477,0.85514,0.85487
2108,00:00.0,0.85538,0.85467,0.85469,0.85524
2109,00:00.0,0.85537,0.85451,0.85527,0.85467
2110,00:00.0,0.85563,0.85481,0.85483,0.85529
2111,00:00.0,0.85523,0.8516,0.85246,
2112,00:00.0,0.85342,0.85175,0.85277,0.8525
2113,00:00.0,0.85292,0.85112,0.85133,
2114,00:00.0,0.85261,0.85028,0.85197,0.85134
2115,00:00.0,0.85248,0.85072,0.85088,0.85196
2116,00:00.0,0.85134,0.84953,0.84958,0.85086
2117,00:00.0,0.85006,0.84866,0.8492,0.8496
